taxpayer_id,taxpayer_name,sector,region,annual_revenue_usd,late_filings_last_12m,fiscal_device_uptime_pct,vat_to_sales_ratio,outstanding_debt_zig,previous_audit_violations,prediction_score
ZIM-TEST-308844,Munyaradzi Mutasa,Mining,Midlands,147309.39,1,94.43,0.1175,7751.14,0,0.0
ZIM-TEST-308845,Tinashe Chirau,Manufacturing,Bulawayo,151606.11,4,90.24,0.1181,2770.28,0,0.0
ZIM-TEST-308846,Blessing Sibanda,Manufacturing,Midlands,85129.38,0,72.76,0.1337,1853.6,2,2.0
ZIM-TEST-308847,Kumbirai Gumbo,Services,Harare,37276.83,3,96.33,0.1417,74.85,0,0.0
ZIM-TEST-308848,Nomsa Gumbo,Agriculture,Bulawayo,75299.7,2,78.0,0.1094,2304.76,2,0.0
ZIM-TEST-308849,Tatenda Moyo,Retail,Manicaland,100594.36,1,94.69,0.1025,11051.23,0,0.0
ZIM-TEST-308850,Nomsa Ndlovu,Mining,Manicaland,120474.13,1,90.53,0.1336,104.29,2,0.0
ZIM-TEST-308851,Sekai Chigumba,Manufacturing,Midlands,60767.03,1,81.08,0.1141,490.99,1,0.0
ZIM-TEST-308852,Munyaradzi Sibanda,Services,Mash West,49986.97,2,75.98,0.1227,7532.76,0,0.0
ZIM-TEST-308853,Takudzwa Gumbo,Retail,Masvingo,68625.01,0,96.3,0.1368,2059.8,2,0.0
ZIM-TEST-308854,Tatenda Musoni,Agriculture,Midlands,25977.23,1,82.49,0.1281,23263.45,0,0.0
ZIM-TEST-308855,Chipo Chirau,Services,Harare,66027.47,2,87.09,0.1551,48422.58,1,0.0
ZIM-TEST-308856,Thandiwe Gara,Tourism,Bulawayo,59514.77,1,96.49,0.1491,3036.28,0,0.0
ZIM-TEST-308857,Sekai Mapfumo,Tourism,Bulawayo,247663.93,2,95.02,0.114,19135.62,1,0.0
ZIM-TEST-308858,Tatenda Ncube,Tourism,Bulawayo,77437.87,2,81.35,0.126,19188.36,1,0.0
ZIM-TEST-308859,Tatenda Chigumba,Services,Bulawayo,41347.93,0,86.11,0.1458,7226.44,0,0.0
ZIM-TEST-308860,Farai Chirau,Tourism,Harare,57915.39,3,98.81,0.1153,3843.03,0,0.0
ZIM-TEST-308861,Farai Marange,Manufacturing,Mash West,84825.8,0,80.64,0.1142,1107.11,0,0.0
ZIM-TEST-308862,Takudzwa Sibanda,Services,Mash West,120937.92,1,83.29,0.1504,2970.04,0,0.0
ZIM-TEST-308863,Sekai Zhou,Tourism,Manicaland,122184.0,1,82.38,0.1017,16748.12,1,0.0
ZIM-TEST-308864,Farai Dube,Tourism,Harare,173954.4,3,84.07,0.1204,14627.89,1,0.0
ZIM-TEST-308865,Chipo Dube,Mining,Harare,17645.46,1,86.92,0.1251,4023.88,0,0.0
ZIM-TEST-308866,Chipo Mutasa,Agriculture,Harare,104528.53,5,71.79,0.1038,1117.79,0,85.0
ZIM-TEST-308867,Shingai Moyo,Services,Harare,155857.48,0,98.68,0.1423,8160.12,1,0.0
ZIM-TEST-308868,Shingai Mapfumo,Services,Midlands,60710.36,2,74.66,0.1582,459.03,0,0.0
ZIM-TEST-308869,Tinashe Chirau,Mining,Manicaland,194287.17,1,76.28,0.1225,8657.79,0,0.0
ZIM-TEST-308870,Blessing Sibanda,Agriculture,Manicaland,26259.04,2,98.07,0.114,3798.37,1,0.0
ZIM-TEST-308871,Tendai Mutasa,Tourism,Midlands,94245.13,2,77.13,0.1423,15538.18,3,1.0
ZIM-TEST-308872,Shingai Moyo,Tourism,Mash West,232111.47,0,75.76,0.1569,4797.8,0,1.0
ZIM-TEST-308873,Sekai Moyo,Manufacturing,Harare,109993.79,2,87.48,0.1581,26278.72,0,0.0
ZIM-TEST-308874,Kumbirai Ncube,Services,Manicaland,190107.95,1,92.06,0.1082,398.12,1,0.0
ZIM-TEST-308875,Ruvimbo Mpofu,Retail,Mash West,146262.19,1,85.43,0.1572,4189.38,0,0.0
ZIM-TEST-308876,Shingai Zhou,Mining,Masvingo,213114.92,0,84.8,0.102,354.37,0,0.0
ZIM-TEST-308877,Blessing Mutasa,Mining,Manicaland,174980.55,0,97.24,0.1025,754.4,0,0.0
ZIM-TEST-308878,Sekai Mpofu,Mining,Bulawayo,55994.12,2,83.13,0.1222,2723.96,0,0.0
ZIM-TEST-308879,Ruvimbo Musoni,Manufacturing,Bulawayo,183916.53,2,77.29,0.1158,22130.46,0,1.0
ZIM-TEST-308880,Tatenda Moyo,Manufacturing,Bulawayo,17771.04,0,87.66,0.1341,11011.31,0,0.0
ZIM-TEST-308881,Shingai Mutasa,Mining,Midlands,66857.44,1,77.26,0.1338,1065.36,0,0.0
ZIM-TEST-308882,Takudzwa Musoni,Services,Harare,64144.77,1,87.8,0.1172,14298.74,2,0.0
ZIM-TEST-308883,Munyaradzi Musoni,Mining,Mash West,79754.69,1,91.69,0.1182,47569.13,0,0.0
ZIM-TEST-308884,Ruvimbo Ndlovu,Retail,Masvingo,88562.42,0,70.08,0.1116,45298.01,1,4.0
ZIM-TEST-308885,Chipo Mutasa,Mining,Bulawayo,132757.58,0,77.08,0.1198,4580.77,0,0.0
ZIM-TEST-308886,Shingai Gumbo,Services,Harare,86937.95,1,95.81,0.1216,15142.66,0,0.0
ZIM-TEST-308887,Blessing Mutasa,Tourism,Masvingo,222392.24,0,84.03,0.1359,8332.79,0,0.0
ZIM-TEST-308888,Thandiwe Musoni,Manufacturing,Bulawayo,212931.79,1,75.0,0.1223,8392.68,0,0.0
ZIM-TEST-308889,Shingai Mapfumo,Mining,Masvingo,99080.48,0,88.5,0.1002,29855.79,0,1.0
ZIM-TEST-308890,Tinashe Mutasa,Tourism,Masvingo,7971.84,1,72.48,0.1581,8686.56,1,0.0
ZIM-TEST-308891,Shingai Moyo,Agriculture,Manicaland,39637.26,2,77.06,0.1391,3664.92,2,1.0
ZIM-TEST-308892,Munyaradzi Musoni,Agriculture,Mash West,63629.83,3,88.47,0.1207,10878.01,2,1.0
ZIM-TEST-308893,Sekai Mapfumo,Retail,Midlands,61457.04,0,89.46,0.1584,7317.6,0,0.0
ZIM-TEST-308894,Tendai Ndlovu,Retail,Masvingo,87997.73,2,88.34,0.118,8828.4,0,0.0
ZIM-TEST-308895,Thandiwe Chirau,Agriculture,Midlands,53925.16,3,83.26,0.1375,1313.26,1,0.0
ZIM-TEST-308896,Thandiwe Ncube,Manufacturing,Harare,189438.53,2,99.22,0.1075,4424.56,2,0.0
ZIM-TEST-308897,Tinashe Chirau,Mining,Midlands,69868.1,1,87.87,0.1155,2998.86,1,0.0
ZIM-TEST-308898,Sekai Mutasa,Agriculture,Manicaland,104954.5,0,93.75,0.1407,370.77,1,0.0
ZIM-TEST-308899,Tendai Mpofu,Manufacturing,Mash West,103439.36,1,83.74,0.14,13565.08,0,0.0
ZIM-TEST-308900,Chipo Chirau,Services,Bulawayo,38567.14,1,75.42,0.1117,3191.23,2,1.0
ZIM-TEST-308901,Chipo Chigumba,Agriculture,Bulawayo,44013.7,1,83.04,0.142,9796.93,0,0.0
ZIM-TEST-308902,Shingai Zhou,Mining,Bulawayo,88819.94,3,92.64,0.1284,3219.16,0,0.0
ZIM-TEST-308903,Thandiwe Moyo,Tourism,Bulawayo,44609.89,1,72.61,0.1161,6657.69,3,0.0
ZIM-TEST-308904,Blessing Musoni,Agriculture,Masvingo,183300.73,5,89.78,0.1279,13867.59,0,3.0
ZIM-TEST-308905,Chipo Mutasa,Tourism,Harare,92930.69,6,91.44,0.1334,3059.65,1,17.0
ZIM-TEST-308906,Tinashe Marange,Mining,Manicaland,286059.32,2,86.84,0.1182,20198.89,0,0.0
ZIM-TEST-308907,Blessing Mutasa,Tourism,Midlands,8970.98,1,72.24,0.1484,14776.52,1,3.0
ZIM-TEST-308908,Shingai Marange,Mining,Bulawayo,134171.01,3,86.38,0.1002,59204.17,0,3.0
ZIM-TEST-308909,Sekai Dube,Manufacturing,Masvingo,127850.13,1,81.91,0.1281,8042.75,0,0.0
ZIM-TEST-308910,Tinashe Mapfumo,Manufacturing,Bulawayo,42785.91,0,88.91,0.1276,190.07,1,0.0
ZIM-TEST-308911,Munyaradzi Ncube,Retail,Bulawayo,134317.68,1,85.97,0.1196,17919.21,2,0.0
ZIM-TEST-308912,Sekai Dube,Manufacturing,Manicaland,77612.45,1,98.49,0.1397,6414.56,1,0.0
ZIM-TEST-308913,Blessing Sibanda,Retail,Midlands,85885.64,1,98.86,0.1559,1577.84,1,0.0
ZIM-TEST-308914,Tinashe Gumbo,Tourism,Harare,50683.07,4,84.23,0.1538,879.76,0,1.0
ZIM-TEST-308915,Tatenda Dube,Mining,Mash West,52655.84,1,97.36,0.1585,13390.75,0,0.0
ZIM-TEST-308916,Nomsa Zhou,Agriculture,Manicaland,140205.49,0,71.32,0.1269,23563.04,0,2.0
ZIM-TEST-308917,Tendai Mutasa,Services,Harare,48421.29,2,85.53,0.1338,16112.45,1,0.0
ZIM-TEST-308918,Tatenda Mutasa,Mining,Mash West,86374.96,5,71.87,0.1474,9333.71,0,91.0
ZIM-TEST-308919,Sekai Zhou,Tourism,Bulawayo,155633.28,3,85.38,0.1142,4480.22,0,0.0
ZIM-TEST-308920,Blessing Ndlovu,Services,Bulawayo,161681.08,2,72.53,0.1236,8756.73,0,0.0
ZIM-TEST-308921,Nyasha Mpofu,Tourism,Bulawayo,31002.55,0,99.42,0.1173,563.63,1,0.0
ZIM-TEST-308922,Tatenda Marange,Agriculture,Mash West,41941.68,0,79.45,0.1383,36749.72,0,0.0
ZIM-TEST-308923,Kumbirai Mapfumo,Agriculture,Midlands,96369.93,0,93.4,0.1172,826.05,0,0.0
ZIM-TEST-308924,Sekai Moyo,Services,Midlands,49765.2,2,88.58,0.1332,3741.53,0,0.0
ZIM-TEST-308925,Tendai Dube,Services,Mash West,69904.03,2,87.09,0.1443,10325.43,2,0.0
ZIM-TEST-308926,Chipo Chirau,Tourism,Manicaland,98874.05,2,78.68,0.1108,8842.34,0,0.0
ZIM-TEST-308927,Thandiwe Dube,Services,Bulawayo,38667.13,2,89.58,0.1563,13114.2,2,0.0
ZIM-TEST-308928,Shingai Musoni,Tourism,Manicaland,181268.6,1,98.43,0.1218,15197.88,0,0.0
ZIM-TEST-308929,Nyasha Ncube,Agriculture,Bulawayo,105634.11,1,96.51,0.1039,16234.18,0,1.0
ZIM-TEST-308930,Thandiwe Gumbo,Tourism,Masvingo,149985.66,0,97.69,0.1333,6990.14,0,0.0
ZIM-TEST-308931,Thandiwe Zhou,Tourism,Midlands,109904.06,1,87.77,0.1512,8741.66,1,0.0
ZIM-TEST-308932,Nomsa Chigumba,Retail,Manicaland,14986.42,2,97.34,0.1584,798.07,0,0.0
ZIM-TEST-308933,Thandiwe Musoni,Manufacturing,Harare,99880.1,4,75.24,0.1389,16617.95,1,81.0
ZIM-TEST-308934,Farai Sibanda,Agriculture,Harare,83759.24,0,93.29,0.1537,7288.64,3,0.0
ZIM-TEST-308935,Blessing Moyo,Manufacturing,Mash West,252446.29,0,83.97,0.1394,2550.03,2,0.0
ZIM-TEST-308936,Munyaradzi Ndlovu,Manufacturing,Bulawayo,74777.92,0,85.13,0.157,5749.36,1,0.0
ZIM-TEST-308937,Kumbirai Mutasa,Agriculture,Mash West,28022.25,1,83.37,0.1128,29717.52,0,0.0
ZIM-TEST-308938,Nyasha Sibanda,Agriculture,Midlands,73896.41,4,79.46,0.1136,17559.0,1,6.0
ZIM-TEST-308939,Tendai Gara,Services,Midlands,101864.65,2,71.84,0.1538,4618.24,0,0.0
ZIM-TEST-308940,Kumbirai Chigumba,Mining,Manicaland,137184.13,2,80.31,0.1067,17023.14,1,0.0
ZIM-TEST-308941,Ruvimbo Ncube,Services,Bulawayo,66155.29,3,91.23,0.1234,2758.45,0,0.0
ZIM-TEST-308942,Nomsa Chigumba,Tourism,Bulawayo,12110.76,3,87.45,0.1483,18936.45,2,1.0
ZIM-TEST-308943,Takudzwa Ndlovu,Retail,Midlands,100130.72,0,92.51,0.1368,4451.4,2,0.0
ZIM-TEST-308944,Tatenda Mutasa,Retail,Masvingo,150231.92,0,74.14,0.1111,12310.17,0,0.0
ZIM-TEST-308945,Chipo Ndlovu,Retail,Masvingo,35602.23,0,98.21,0.108,24857.76,0,0.0
ZIM-TEST-308946,Kumbirai Mapfumo,Retail,Bulawayo,120674.41,1,70.85,0.1345,7386.43,1,1.0
ZIM-TEST-308947,Tinashe Ndlovu,Agriculture,Bulawayo,400662.29,0,71.37,0.1066,20378.16,1,0.0
ZIM-TEST-308948,Shingai Moyo,Tourism,Bulawayo,14769.2,1,82.48,0.1464,2115.19,0,0.0
ZIM-TEST-308949,Ruvimbo Mapfumo,Mining,Mash West,81168.71,1,72.64,0.1577,10083.51,0,0.0
ZIM-TEST-308950,Chipo Ncube,Mining,Midlands,96000.47,0,78.87,0.1524,14322.62,1,0.0
ZIM-TEST-308951,Kumbirai Ndlovu,Tourism,Bulawayo,109807.07,2,87.84,0.1583,17202.38,1,0.0
ZIM-TEST-308952,Nomsa Mapfumo,Services,Masvingo,45147.21,0,83.84,0.1115,6718.51,1,0.0
ZIM-TEST-308953,Sekai Ndlovu,Agriculture,Manicaland,59420.1,1,89.27,0.1158,9670.37,0,0.0
ZIM-TEST-308954,Chipo Zhou,Manufacturing,Bulawayo,10376.68,2,84.28,0.1011,680.98,0,0.0
ZIM-TEST-308955,Blessing Chigumba,Retail,Bulawayo,129669.63,1,71.54,0.1118,27173.33,0,1.0
ZIM-TEST-308956,Tatenda Chigumba,Manufacturing,Midlands,193526.23,2,76.48,0.1557,3010.47,1,0.0
ZIM-TEST-308957,Ruvimbo Mutasa,Retail,Harare,73891.41,1,98.91,0.1358,53250.52,0,1.0
ZIM-TEST-308958,Munyaradzi Sibanda,Manufacturing,Bulawayo,146116.88,3,99.4,0.1498,3216.43,1,0.0
ZIM-TEST-308959,Thandiwe Moyo,Services,Bulawayo,101930.15,3,90.15,0.1458,22685.54,0,0.0
ZIM-TEST-308960,Chipo Gumbo,Manufacturing,Masvingo,41443.35,3,79.85,0.1512,2955.53,0,0.0
ZIM-TEST-308961,Kumbirai Chigumba,Services,Midlands,166564.28,2,79.07,0.1067,31608.95,0,0.0
ZIM-TEST-308962,Farai Mapfumo,Agriculture,Midlands,27258.6,4,89.59,0.1361,19434.98,0,2.0
ZIM-TEST-308963,Nyasha Moyo,Tourism,Masvingo,261814.25,3,84.2,0.1242,5522.02,1,0.0
ZIM-TEST-308964,Munyaradzi Chirau,Manufacturing,Midlands,53268.83,2,74.04,0.105,16020.86,0,0.0
ZIM-TEST-308965,Kumbirai Dube,Retail,Harare,64558.4,1,74.85,0.1454,428.13,0,1.0
ZIM-TEST-308966,Nyasha Sibanda,Agriculture,Bulawayo,207968.1,4,91.46,0.1165,687.17,2,0.0
ZIM-TEST-308967,Shingai Zhou,Tourism,Bulawayo,91457.1,1,82.68,0.1264,23455.44,1,0.0
ZIM-TEST-308968,Thandiwe Ndlovu,Retail,Harare,123538.25,1,90.55,0.1308,8573.26,0,0.0
ZIM-TEST-308969,Chipo Dube,Retail,Manicaland,78382.84,0,92.52,0.1536,2063.97,0,0.0
ZIM-TEST-308970,Kumbirai Sibanda,Manufacturing,Masvingo,483536.72,4,99.7,0.1202,4799.03,0,0.0
ZIM-TEST-308971,Sekai Sibanda,Mining,Mash West,56497.87,2,71.94,0.1182,1167.44,0,0.0
ZIM-TEST-308972,Takudzwa Gara,Manufacturing,Masvingo,107241.99,3,73.99,0.1006,9230.3,0,1.0
ZIM-TEST-308973,Thandiwe Mpofu,Services,Manicaland,48169.01,1,84.08,0.1351,505.45,0,0.0
ZIM-TEST-308974,Sekai Mapfumo,Retail,Harare,31780.46,2,93.82,0.1435,20783.56,1,0.0
ZIM-TEST-308975,Tinashe Zhou,Agriculture,Manicaland,74916.16,1,93.05,0.1511,1129.25,0,0.0
ZIM-TEST-308976,Munyaradzi Ncube,Mining,Manicaland,103794.46,2,75.75,0.1274,19277.95,0,0.0
ZIM-TEST-308977,Kumbirai Mutasa,Agriculture,Mash West,134547.91,5,95.72,0.1167,9663.9,0,1.0
ZIM-TEST-308978,Shingai Gara,Services,Manicaland,127259.79,4,96.08,0.1595,11404.36,0,2.0
ZIM-TEST-308979,Kumbirai Ncube,Manufacturing,Manicaland,60235.17,1,82.95,0.1269,354.58,3,1.0
ZIM-TEST-308980,Tatenda Gara,Tourism,Harare,14011.64,1,86.95,0.1194,9356.67,1,0.0
ZIM-TEST-308981,Farai Zhou,Manufacturing,Harare,45135.17,4,90.03,0.1501,3490.28,0,0.0
ZIM-TEST-308982,Nomsa Mutasa,Tourism,Manicaland,109191.94,0,80.09,0.1161,18019.61,0,0.0
ZIM-TEST-308983,Chipo Marange,Tourism,Bulawayo,83685.14,1,77.77,0.1279,12935.75,0,0.0
ZIM-TEST-308984,Ruvimbo Chigumba,Manufacturing,Harare,82792.53,0,80.66,0.1289,2585.11,0,0.0
ZIM-TEST-308985,Farai Mutasa,Retail,Manicaland,91584.6,0,80.13,0.1257,5715.47,0,0.0
ZIM-TEST-308986,Thandiwe Chigumba,Tourism,Masvingo,62278.44,1,73.18,0.1229,3444.81,0,0.0
ZIM-TEST-308987,Farai Chigumba,Retail,Mash West,128438.01,2,82.29,0.106,4772.3,0,0.0
ZIM-TEST-308988,Thandiwe Zhou,Agriculture,Manicaland,70050.26,1,80.16,0.1439,16782.95,0,0.0
ZIM-TEST-308989,Shingai Mutasa,Manufacturing,Masvingo,222614.14,1,98.28,0.1357,125.67,0,0.0
ZIM-TEST-308990,Tatenda Zhou,Mining,Bulawayo,52324.08,1,76.19,0.1591,3933.09,0,0.0
ZIM-TEST-308991,Sekai Gara,Retail,Manicaland,106344.56,0,76.2,0.117,2026.58,1,0.0
ZIM-TEST-308992,Ruvimbo Mutasa,Services,Harare,170278.69,2,73.48,0.1002,1453.08,0,0.0
ZIM-TEST-308993,Thandiwe Gumbo,Services,Manicaland,194208.15,1,72.06,0.124,12007.89,0,2.0
ZIM-TEST-308994,Blessing Sibanda,Manufacturing,Manicaland,22339.55,1,73.26,0.1213,732.1,0,0.0
ZIM-TEST-308995,Shingai Gara,Manufacturing,Bulawayo,49534.35,2,93.97,0.1344,14906.19,0,1.0
ZIM-TEST-308996,Tinashe Musoni,Tourism,Bulawayo,41706.61,0,84.22,0.1047,2751.99,0,0.0
ZIM-TEST-308997,Ruvimbo Ndlovu,Services,Midlands,122116.14,1,99.8,0.1345,2625.91,0,0.0
ZIM-TEST-308998,Farai Marange,Services,Harare,82307.65,1,84.53,0.1532,16475.06,1,0.0
ZIM-TEST-308999,Tinashe Ncube,Retail,Harare,145418.49,2,84.69,0.1319,3205.83,0,0.0
ZIM-TEST-309000,Nomsa Zhou,Services,Midlands,139573.69,1,85.57,0.1357,24476.04,0,0.0
ZIM-TEST-309001,Tendai Zhou,Tourism,Midlands,87439.57,0,88.84,0.1574,2294.51,2,0.0
ZIM-TEST-309002,Farai Zhou,Manufacturing,Midlands,79461.02,2,94.2,0.1399,10247.81,0,0.0
ZIM-TEST-309003,Takudzwa Mpofu,Retail,Midlands,192122.34,2,90.7,0.1326,4421.39,0,0.0
ZIM-TEST-309004,Nomsa Mapfumo,Mining,Harare,38673.72,4,91.55,0.1227,12351.84,1,0.0
ZIM-TEST-309005,Farai Ndlovu,Services,Midlands,58871.71,1,81.37,0.1135,3135.78,2,0.0
ZIM-TEST-309006,Ruvimbo Mpofu,Mining,Mash West,24595.95,0,88.57,0.1174,4472.13,2,0.0
ZIM-TEST-309007,Tatenda Marange,Manufacturing,Masvingo,52512.48,0,93.55,0.1456,11294.62,2,0.0
ZIM-TEST-309008,Munyaradzi Gumbo,Tourism,Midlands,75475.5,0,95.6,0.1246,4013.32,1,0.0
ZIM-TEST-309009,Nyasha Gara,Retail,Harare,130614.27,1,77.03,0.1374,3995.71,2,0.0
ZIM-TEST-309010,Ruvimbo Ncube,Tourism,Masvingo,125268.72,2,92.66,0.1056,1285.43,0,0.0
ZIM-TEST-309011,Thandiwe Sibanda,Tourism,Mash West,128478.72,1,99.9,0.1436,8559.52,0,0.0
ZIM-TEST-309012,Kumbirai Mapfumo,Manufacturing,Manicaland,18246.03,2,95.11,0.1338,10558.15,0,0.0
ZIM-TEST-309013,Thandiwe Mutasa,Manufacturing,Midlands,118360.43,0,73.19,0.1232,549.03,0,1.0
ZIM-TEST-309014,Thandiwe Dube,Mining,Manicaland,102687.32,2,93.25,0.1334,7871.48,0,0.0
ZIM-TEST-309015,Takudzwa Moyo,Agriculture,Masvingo,36087.1,1,78.47,0.1426,20188.32,0,0.0
ZIM-TEST-309016,Chipo Musoni,Mining,Masvingo,143819.2,0,87.18,0.1458,13863.07,1,0.0
ZIM-TEST-309017,Chipo Marange,Mining,Bulawayo,119673.1,1,73.13,0.1221,11293.62,2,0.0
ZIM-TEST-309018,Tendai Dube,Manufacturing,Bulawayo,154169.78,1,70.9,0.1072,1408.31,0,5.0
ZIM-TEST-309019,Nomsa Musoni,Tourism,Masvingo,198281.41,0,74.56,0.1577,10371.4,0,0.0
ZIM-TEST-309020,Thandiwe Gara,Services,Harare,72977.9,2,71.07,0.1076,11344.32,0,2.0
ZIM-TEST-309021,Kumbirai Dube,Manufacturing,Bulawayo,63907.39,0,91.3,0.1579,15940.67,0,0.0
ZIM-TEST-309022,Chipo Mapfumo,Manufacturing,Midlands,236584.65,4,73.47,0.1557,4557.64,0,63.0
ZIM-TEST-309023,Tinashe Gara,Manufacturing,Bulawayo,118785.4,3,88.24,0.1001,2160.18,0,2.0
ZIM-TEST-309024,Kumbirai Mutasa,Agriculture,Masvingo,130608.72,4,92.31,0.1014,11076.58,0,5.0
ZIM-TEST-309025,Thandiwe Mutasa,Retail,Masvingo,92164.01,0,79.24,0.1333,2801.08,0,0.0
ZIM-TEST-309026,Shingai Mutasa,Mining,Bulawayo,76136.04,1,74.23,0.1285,20315.66,1,0.0
ZIM-TEST-309027,Blessing Gumbo,Manufacturing,Midlands,36023.44,1,99.04,0.1479,16978.2,1,0.0
ZIM-TEST-309028,Nomsa Marange,Mining,Manicaland,45936.85,1,87.47,0.1213,7546.23,0,0.0
ZIM-TEST-309029,Kumbirai Musoni,Tourism,Midlands,8539.25,1,99.99,0.1159,3918.54,0,0.0
ZIM-TEST-309030,Blessing Sibanda,Mining,Midlands,182472.02,5,99.02,0.1156,12064.87,0,2.0
ZIM-TEST-309031,Ruvimbo Chigumba,Mining,Masvingo,36593.02,2,76.32,0.1462,7708.24,3,0.0
ZIM-TEST-309032,Ruvimbo Musoni,Services,Manicaland,213599.98,0,93.13,0.1268,21826.05,0,0.0
ZIM-TEST-309033,Ruvimbo Marange,Agriculture,Manicaland,157978.19,1,98.15,0.1106,8900.18,0,0.0
ZIM-TEST-309034,Tendai Ndlovu,Manufacturing,Masvingo,64661.1,1,93.69,0.1036,17922.08,0,0.0
ZIM-TEST-309035,Shingai Musoni,Agriculture,Masvingo,42649.05,1,87.84,0.1199,4413.49,1,0.0
ZIM-TEST-309036,Munyaradzi Sibanda,Retail,Manicaland,50421.44,3,88.14,0.1055,20637.49,0,0.0
ZIM-TEST-309037,Thandiwe Sibanda,Agriculture,Bulawayo,168426.09,1,76.74,0.1326,1209.6,0,0.0
ZIM-TEST-309038,Tatenda Sibanda,Retail,Harare,98248.23,1,80.66,0.1131,25891.57,3,0.0
ZIM-TEST-309039,Tatenda Ndlovu,Tourism,Mash West,69902.87,2,92.82,0.142,2832.6,0,0.0
ZIM-TEST-309040,Farai Chigumba,Manufacturing,Mash West,49474.6,0,98.56,0.1182,4869.89,0,0.0
ZIM-TEST-309041,Takudzwa Mapfumo,Agriculture,Midlands,67576.55,1,76.03,0.1145,20262.11,0,0.0
ZIM-TEST-309042,Kumbirai Mapfumo,Mining,Harare,64119.7,3,75.73,0.1014,6183.42,0,0.0
ZIM-TEST-309043,Munyaradzi Mapfumo,Services,Manicaland,137522.62,2,94.04,0.1062,2196.6,1,0.0
ZIM-TEST-309044,Kumbirai Zhou,Mining,Mash West,60901.57,2,89.41,0.1399,9923.78,1,0.0
ZIM-TEST-309045,Ruvimbo Musoni,Agriculture,Midlands,23443.6,2,74.77,0.1158,1600.67,1,0.0
ZIM-TEST-309046,Nomsa Dube,Retail,Masvingo,191015.47,2,97.07,0.1537,18535.11,0,0.0
ZIM-TEST-309047,Tatenda Mpofu,Mining,Masvingo,30408.72,0,97.08,0.133,11313.2,1,0.0
ZIM-TEST-309048,Munyaradzi Zhou,Agriculture,Masvingo,49433.0,7,99.71,0.1265,33101.77,1,24.0
ZIM-TEST-309049,Ruvimbo Moyo,Manufacturing,Masvingo,69405.8,1,86.95,0.1578,395.88,2,0.0
ZIM-TEST-309050,Ruvimbo Mutasa,Manufacturing,Harare,113768.09,0,74.58,0.1536,11081.28,0,0.0
ZIM-TEST-309051,Takudzwa Chirau,Mining,Masvingo,490584.96,3,90.43,0.1111,22370.66,1,3.0
ZIM-TEST-309052,Tatenda Marange,Services,Midlands,17008.43,2,74.37,0.1307,8191.84,0,0.0
ZIM-TEST-309053,Ruvimbo Dube,Services,Harare,137178.33,4,91.62,0.1113,11008.49,0,1.0
ZIM-TEST-309054,Tinashe Mpofu,Tourism,Midlands,139036.11,2,99.67,0.1343,780.5,0,0.0
ZIM-TEST-309055,Kumbirai Dube,Manufacturing,Masvingo,106966.13,1,95.6,0.1141,15591.21,0,0.0
ZIM-TEST-309056,Ruvimbo Chigumba,Manufacturing,Harare,103301.46,5,75.21,0.1318,6034.32,0,88.0
ZIM-TEST-309057,Thandiwe Sibanda,Retail,Manicaland,94358.89,2,85.49,0.1135,10081.32,0,0.0
ZIM-TEST-309058,Kumbirai Dube,Agriculture,Mash West,226262.34,3,95.93,0.1306,11375.0,2,0.0
ZIM-TEST-309059,Nomsa Chirau,Services,Bulawayo,68622.31,5,71.16,0.1126,1310.49,1,90.0
ZIM-TEST-309060,Nyasha Mpofu,Retail,Harare,345088.11,3,78.95,0.1023,808.86,0,0.0
ZIM-TEST-309061,Ruvimbo Dube,Agriculture,Harare,18418.74,1,91.19,0.1549,11494.97,1,0.0
ZIM-TEST-309062,Munyaradzi Zhou,Tourism,Bulawayo,30133.9,3,78.49,0.1233,29552.31,0,0.0
ZIM-TEST-309063,Munyaradzi Musoni,Agriculture,Mash West,39042.34,1,77.72,0.1341,1143.69,0,0.0
ZIM-TEST-309064,Kumbirai Chirau,Mining,Midlands,18915.41,2,99.19,0.1558,17484.28,0,0.0
ZIM-TEST-309065,Munyaradzi Marange,Tourism,Harare,60954.86,5,90.54,0.1409,7484.29,1,2.0
ZIM-TEST-309066,Farai Chigumba,Agriculture,Harare,137563.61,2,73.19,0.1518,232.0,0,1.0
ZIM-TEST-309067,Munyaradzi Ndlovu,Retail,Mash West,76294.86,2,73.8,0.1496,18198.0,0,0.0
ZIM-TEST-309068,Thandiwe Chirau,Agriculture,Manicaland,79501.61,2,97.62,0.1058,846.02,0,0.0
ZIM-TEST-309069,Sekai Ndlovu,Retail,Mash West,93189.82,3,96.51,0.1159,14235.64,0,0.0
ZIM-TEST-309070,Tendai Mutasa,Mining,Midlands,70585.39,0,89.68,0.1201,795.32,1,0.0
ZIM-TEST-309071,Tatenda Mutasa,Agriculture,Mash West,139098.47,0,96.66,0.1189,9976.18,1,0.0
ZIM-TEST-309072,Tatenda Chirau,Manufacturing,Midlands,139049.67,2,90.27,0.1203,1909.81,0,0.0
ZIM-TEST-309073,Munyaradzi Marange,Services,Masvingo,8744.41,3,93.43,0.1387,17132.67,0,0.0
ZIM-TEST-309074,Shingai Gumbo,Tourism,Bulawayo,189107.95,0,82.86,0.1027,2320.71,0,0.0
